Nombre,Cargo,Empresa,Fecha Nombramiento,% Derechos Voto,via
"SAAREMA INVERSIONES, S.A.",CONSEJERO,"OBRASCON HUARTE LAIN, S.A.",30/07/1996,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010573
"SOLERA GUTIERREZ, LUIS",CONSEJERO,"OBRASCON HUARTE LAIN, S.A.",29/05/1999,0.040,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010573
"TEROL ESTEBAN, ALBERTO MIGUEL",CONSEJERO,"OBRASCON HUARTE LAIN, S.A.",23/03/2010,0.026,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010573
"VILLAR MIR, JUAN MIGUEL",PRESIDENTE,"OBRASCON HUARTE LAIN, S.A.",03/09/1991,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010573
"VILLAR-MIR DE FUENTES, ALVARO",CONSEJERO,"OBRASCON HUARTE LAIN, S.A.",23/03/2010,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010573
"VILLAR-MIR DE FUENTES, JUAN",VICEPRESIDENTE,"OBRASCON HUARTE LAIN, S.A.",12/01/2010,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010573
"VILLAR-MIR DE FUENTES, SILVIA",CONSEJERO,"OBRASCON HUARTE LAIN, S.A.",01/04/2008,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010573
"ACEBES PANIAGUA, ANGEL JESUS",CONSEJERO,"IBERDROLA, S.A.",24/04/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010615
"ANTOLIN RAYBAUD, MARIA HELENA",CONSEJERO,"IBERDROLA, S.A.",26/03/2010,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010615
"BARBER , SAMANTHA",CONSEJERO,"IBERDROLA, S.A.",31/07/2008,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010615
"BATTANER ARIAS, SEBASTIAN SERGIO",CONSEJERO,"IBERDROLA, S.A.",26/05/2004,0.002,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010615
"DE IRALA ESTEVEZ, XABIER",CONSEJERO,"IBERDROLA, S.A.",20/04/2005,0.003,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010615
"DE MIGUEL AYNAT, JULIO",CONSEJERO,"IBERDROLA, S.A.",29/10/2003,0.003,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010615
"DE ORIOL E IBARRA, IÑIGO VICTOR",CONSEJERO,"IBERDROLA, S.A.",26/04/2006,0.019,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010615
"KESSEL MARTINEZ, GEORGINA",CONSEJERO,"IBERDROLA, S.A.",23/04/2013,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010615
"LAGARES GOMEZ-ABASCAL, MANUEL",CONSEJERO,"IBERDROLA, S.A.",21/08/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010615
"MACHO STADLER, INES",CONSEJERO,"IBERDROLA, S.A.",07/06/2006,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010615
"MARTINEZ LAGE, SANTIAGO",CONSEJERO,"IBERDROLA, S.A.",26/03/2010,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010615
"MEDEL CAMARA, BRAULIO",CONSEJERO,"IBERDROLA, S.A.",07/06/2006,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010615
"SAN PEDRO GUERENABARRENA, JOSE LUIS",CONSEJERO,"IBERDROLA, S.A.",24/04/2012,0.007,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010615
"SANCHEZ GALAN, JOSE IGNACIO",PRESIDENTE-CONSEJERO DELEGADO,"IBERDROLA, S.A.",26/04/2006,0.095,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48010615
"ABASOLO ALBONIGA, PEDRO",PRESIDENTE,"TUBOS REUNIDOS, S.A.",20/09/1999,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48011555
"DELCLAUX DE LA SOTA, ALBERTO JOSE",CONSEJERO,"TUBOS REUNIDOS, S.A.",28/05/2002,0.005,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48011555
"ESTEVE ROMERO, FRANCISCO JOSE",CONSEJERO,"TUBOS REUNIDOS, S.A.",31/01/2008,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48011555
"GABIOLA MENDIETA, JORGE",SECRETARIO CONSEJERO,"TUBOS REUNIDOS, S.A.",30/05/2013,0.140,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48011555
"GOMEZ DE OLEA MENDARO, JOAQUIN",CONSEJERO,"TUBOS REUNIDOS, S.A.",21/06/2005,4.507,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48011555
"MAÑAS ANTON, LUIS ALBERTO",CONSEJERO,"TUBOS REUNIDOS, S.A.",24/02/2010,0.034,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48011555
"PORTOCARRERO ZORRILLA LEQUERICA, ENRIQUE",CONSEJERO,"TUBOS REUNIDOS, S.A.",28/05/2002,0.462,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48011555
"VELASCO BARROETABEÑA, ROBERTO",CONSEJERO,"TUBOS REUNIDOS, S.A.",03/06/2009,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48011555
"YBARRA AZNAR, EMILIO",VICEPRESIDENTE 1º,"TUBOS REUNIDOS, S.A.",24/07/2008,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48011555
"ZORRILLA DE LEQUERICA PUIG, LETICIA",CONSEJERO,"TUBOS REUNIDOS, S.A.",01/12/2003,1.103,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48011555
"ATENCIA ROBLEDO, MANUEL",VICEPRESIDENTE,"DEOLEO, S.A.",20/01/2011,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48012009
"BANCO MARE NOSTRUM, S.A.",CONSEJERO,"DEOLEO, S.A.",18/10/2012,4.852,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48012009
"BARREIRO SEOANE, JOSE",CONSEJERO,"DEOLEO, S.A.",06/06/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48012009
"CARBO FERNANDEZ, JAIME",CONSEJERO DELEGADO,"DEOLEO, S.A.",20/01/2011,0.129,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48012009
"DE LEON MOLINARI, JOSE MARIA",CONSEJERO,"DEOLEO, S.A.",24/02/2011,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48012009
"FANJUL MARTIN, OSCAR",PRESIDENTE,"DEOLEO, S.A.",26/03/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48012009
"GONZALEZ RUIZ, LUIS",VICEPRESIDENTE,"DEOLEO, S.A.",28/07/2011,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48012009
"HERNANDEZ CALLEJAS, ANTONIO",CONSEJERO,"DEOLEO, S.A.",20/01/2011,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48012009
"HISCAN PATRIMONIO, S.A.",CONSEJERO,"DEOLEO, S.A.",27/05/2013,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48012009
"INMOGESTION Y PATRIMONIOS, S.A.",CONSEJERO,"DEOLEO, S.A.",30/07/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48012009
"LOPEZ LOPEZ, ANTONIO",CONSEJERO,"DEOLEO, S.A.",20/01/2011,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48012009
"LUQUE LUQUE, ANTONIO",CONSEJERO,"DEOLEO, S.A.",27/05/2013,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48012009
"MEDIACION Y DIAGNOSTICOS, S.A.",CONSEJERO,"DEOLEO, S.A.",30/07/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48012009
"MONTE DE PIEDAD Y CAJA DE AHORROS DE RONDA, CADIZ, ALMERIA, MALAGA, ANTEQUERA Y JAEN (UNICAJA)",CONSEJERO,"DEOLEO, S.A.",01/06/2010,11.349,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48012009
"MORENO MORENO, JOSE",CONSEJERO,"DEOLEO, S.A.",27/05/2013,0.025,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48012009
"PARTICIPACIONES Y CARTERA DE INVERSIONES, S.L.",CONSEJERO,"DEOLEO, S.A.",30/07/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48012009
"SINPA HOLDING, S.A.",CONSEJERO,"DEOLEO, S.A.",25/04/2013,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48012009
"AZAOLA ARTECHE, FERNANDO",PRESIDENTE-CONSEJERO DELEGADO,"ELECNOR, S.A.",05/10/2005,0.264,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48027056
"CERVERA EARLE, GONZALO BORJA",CONSEJERO,"ELECNOR, S.A.",15/11/2006,0.049,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48027056
"DE ORAA MOYUA, GABRIEL",CONSEJERO,"ELECNOR, S.A.",25/06/1990,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48027056
"GOMEZ DE OLEA MENDARO, JOAQUIN",SECRETARIO CONSEJERO,"ELECNOR, S.A.",23/01/2013,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48027056
"GONZALEZ AGUILAR ENRILE, CRISTOBAL",CONSEJERO,"ELECNOR, S.A.",30/11/1989,0.359,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48027056
"LANDECHO SARABIA, JUAN",CONSEJERO,"ELECNOR, S.A.",05/10/2005,0.573,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48027056
"LEON DOMECQ, FERNANDO MARIA",CONSEJERO,"ELECNOR, S.A.",30/11/1989,0.011,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48027056
"MARTIN DE BUSTAMANTE VEGA, RAFAEL",CONSEJERO DELEGADO,"ELECNOR, S.A.",18/05/2011,0.025,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48027056
"MORENES GILES, MIGUEL",CONSEJERO,"ELECNOR, S.A.",30/11/1989,1.011,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48027056
"PRADO ARANGUREN, RAFAEL",CONSEJERO,"ELECNOR, S.A.",26/12/1990,0.148,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48027056
"PRADO GARCIA, JOSE MARIA",VICEPRESIDENTE,"ELECNOR, S.A.",30/11/1989,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48027056
"REAL DE ASUA ARTECHE, JAIME",VICEPRESIDENTE,"ELECNOR, S.A.",15/10/2009,0.024,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48027056
"ALFARO DRAKE, TOMAS",CONSEJERO,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",10/03/2006,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48265169
"ALVAREZ MEZQUIRIZ, JUAN CARLOS",CONSEJERO,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",28/01/2000,0.003,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48265169
"BUSTAMANTE DE LA MORA, RAMON",CONSEJERO,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",28/01/2000,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48265169
"CANO FERNANDEZ, ANGEL",CONSEJERO DELEGADO,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",29/09/2009,0.013,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48265169
"FERNANDEZ RIVERO, JOSE ANTONIO",CONSEJERO,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",30/03/2004,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48265169
"FERRERO JORDI, IGNACIO",CONSEJERO,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",28/01/2000,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48265169
"GARIJO LOPEZ, BELEN",CONSEJERO,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",16/03/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48265169
"GONZALEZ RODRIGUEZ, FRANCISCO",PRESIDENTE,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",28/01/2000,0.054,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48265169
"GONZALEZ-PARAMO , JOSE MANUEL",CONSEJERO,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",03/06/2013,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48265169
"LORING MARTINEZ DE IRUJO, CARLOS",CONSEJERO,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",30/03/2004,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48265169
"MALDONADO RAMOS, JOSE",CONSEJERO,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",28/01/2000,0.002,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48265169
"PALAO GARCIA-SUELTO, JOSE LUIS",CONSEJERO,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",01/02/2011,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48265169
"PI LLORENS, JUAN",CONSEJERO,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",27/07/2011,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48265169
"RODRIGUEZ VIDARTE, SUSANA",CONSEJERO,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",07/05/2002,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-48265169
"AGUILAR HUGUET, ORIOL",CONSEJERO,"INVERFIATC, S.A.",23/05/2013,0.166,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58246810
"BUXO BOSCH, RAFAEL",VICEPRESIDENTE,"INVERFIATC, S.A.",20/12/2012,0.049,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58246810
"CASTELLS TRIUS, JOAN",CONSEJERO DELEGADO,"INVERFIATC, S.A.",21/03/2002,0.275,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58246810
"CRUZATE BERNALDO DE QUIROS, ENRIQUE",CONSEJERO,"INVERFIATC, S.A.",09/12/2010,0.067,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58246810
FIATC MUTUA DE SEGUROS Y DE REASEGUROS A PRIMA FIJA,SECRETARIO CONSEJERO,"INVERFIATC, S.A.",20/12/2012,78.767,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58246810
"GABARRO FERRER, JOAQUIN MARIA",CONSEJERO DELEGADO,"INVERFIATC, S.A.",21/03/2002,0.037,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58246810
"LINHARD MILCH, JOSE",CONSEJERO,"INVERFIATC, S.A.",22/11/2007,0.033,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58246810
"PASCUAL LAPEÑA, NURIA",CONSEJERO,"INVERFIATC, S.A.",22/11/2007,0.080,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58246810
"SOLER CASCALES, SALVADOR",CONSEJERO,"INVERFIATC, S.A.",16/06/1999,0.565,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58246810
"VIDAL REGARD, EDUARDO F.",CONSEJERO,"INVERFIATC, S.A.",17/10/2007,0.020,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58246810
"AGUIRRE UNCETA, JUAN LUIS",CONSEJERO,"DESARROLLOS ESPECIALES DE SISTEMAS DE ANCLAJES, S.A.",17/06/2010,0.401,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58348038
"BARRENECHEA DELGADO, JOSE AITOR",CONSEJERO,"DESARROLLOS ESPECIALES DE SISTEMAS DE ANCLAJES, S.A.",17/06/2010,0.238,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58348038
"BAÑARES PARERA, JAVIER",CONSEJERO,"DESARROLLOS ESPECIALES DE SISTEMAS DE ANCLAJES, S.A.",17/06/2010,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58348038
"CABEZA GIL-CASARES, ANTONIO",CONSEJERO,"DESARROLLOS ESPECIALES DE SISTEMAS DE ANCLAJES, S.A.",17/06/2010,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58348038
"CAREAGA AZCARRAGA, AITOR-JON",CONSEJERO,"DESARROLLOS ESPECIALES DE SISTEMAS DE ANCLAJES, S.A.",17/06/2010,0.178,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58348038
"CONSTANS ROS, FRANCISCO",CONSEJERO,"DESARROLLOS ESPECIALES DE SISTEMAS DE ANCLAJES, S.A.",02/08/2007,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58348038
"MORERA GUAJARDO, ENRIQUE",PRESIDENTE,"DESARROLLOS ESPECIALES DE SISTEMAS DE ANCLAJES, S.A.",02/08/2007,19.920,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58348038
"NEIL, S.A.",CONSEJERO,"DESARROLLOS ESPECIALES DE SISTEMAS DE ANCLAJES, S.A.",02/08/2007,4.507,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58348038
"PEREIRA PEREZ, CAMILO",CONSEJERO,"DESARROLLOS ESPECIALES DE SISTEMAS DE ANCLAJES, S.A.",02/08/2007,7.191,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58348038
"ROIG FARRAN, TRINIDAD",CONSEJERO,"DESARROLLOS ESPECIALES DE SISTEMAS DE ANCLAJES, S.A.",02/08/2007,0.011,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58348038
"SEGARRA TORRE, JOSE ANTONIO",VICEPRESIDENTE,"DESARROLLOS ESPECIALES DE SISTEMAS DE ANCLAJES, S.A.",02/08/2007,19.942,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58348038
"VIDAL VIA, JOSE MARIA",CONSEJERO DELEGADO,"DESARROLLOS ESPECIALES DE SISTEMAS DE ANCLAJES, S.A.",13/10/2009,3.051,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58348038
"ZUBIRI OTEIZA, DANIEL",CONSEJERO,"DESARROLLOS ESPECIALES DE SISTEMAS DE ANCLAJES, S.A.",17/06/2010,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58348038
"DAGA GELABERT, TOMAS",CONSEJERO,"GRIFOLS, S.A.",17/05/2006,0.024,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58389123
"GLANZMANN , THOMAS",CONSEJERO,"GRIFOLS, S.A.",17/05/2006,0.040,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58389123
"GRIFOLS ROURA, VICTOR",PRESIDENTE-CONSEJERO DELEGADO,"GRIFOLS, S.A.",17/05/2006,0.207,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58389123
"INGERSOL , WILLIAM BRET",CONSEJERO,"GRIFOLS, S.A.",01/06/2011,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58389123
"ISASI FERNANDEZ  DE BOBADILLA, LUIS",CONSEJERO,"GRIFOLS, S.A.",24/05/2011,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58389123
"JANNOTTA , EDGAR DALZELL",CONSEJERO,"GRIFOLS, S.A.",19/12/2006,0.119,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58389123
"MAYER , STEVEN FRANCIS",CONSEJERO,"GRIFOLS, S.A.",01/06/2011,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58389123
"RIERA ROCA, RAMON",CONSEJERO,"GRIFOLS, S.A.",17/05/2006,0.079,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58389123
"THORTHOL HOLDINGS, B.V.",CONSEJERO,"GRIFOLS, S.A.",17/05/2006,7.060,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58389123
"TWOSE ROURA, JUAN IGNACIO",CONSEJERO,"GRIFOLS, S.A.",17/05/2006,0.056,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58389123
"VEIGA LLUCH, ANNA",CONSEJERO,"GRIFOLS, S.A.",09/12/2008,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58389123
"VILLALONGA MORENES, BELEN",CONSEJERO,"GRIFOLS, S.A.",24/05/2013,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58389123
"ARMONIA EN ACCION, S.L.",SECRETARIO CONSEJERO,"AGROFRUSE-MEDITERRANEAN AGRICULTURAL GROUP, S.A.",29/11/2011,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58410804
"BORGES MEDITERRANEAN GROUP, S.L.",VICEPRESIDENTE-CONSEJERO DELEGADO,"AGROFRUSE-MEDITERRANEAN AGRICULTURAL GROUP, S.A.",29/11/2011,77.843,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58410804
"PONT VILADOMIU, S.L.",PRESIDENTE,"AGROFRUSE-MEDITERRANEAN AGRICULTURAL GROUP, S.A.",29/11/2006,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58410804
"SEGARRA FERRE, ANGEL",CONSEJERO,"AGROFRUSE-MEDITERRANEAN AGRICULTURAL GROUP, S.A.",06/02/2013,0.002,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58410804
"CORROCHANO CAMACHO, FERNANDO",CONSEJERO,"INMOFIBAN, S.A.",28/06/2013,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58846312
"DE ALDAMA DELGADO, VICTOR",CONSEJERO,"INMOFIBAN, S.A.",28/06/2013,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58846312
"HERRERO CASTILLO, ANTONIO",CONSEJERO DELEGADO,"INMOFIBAN, S.A.",10/09/2007,1.066,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58846312
"MARTINEZ HERRERO, SERGIO",PRESIDENTE-CONSEJERO DELEGADO,"INMOFIBAN, S.A.",10/09/2007,64.760,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58846312
"MOREDA BLANCO, ANGEL",CONSEJERO,"INMOFIBAN, S.A.",17/12/2009,0.159,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58846312
"ARENA DE LA MORA, JUAN",CONSEJERO,"ALMIRALL, S.A.",20/06/2007,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58869389
"BRAVO ANDREU, DANIEL",VICEPRESIDENTE 2º,"ALMIRALL, S.A.",04/05/2012,0.253,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58869389
"CONDE CONDE, LUCIANO",CONSEJERO,"ALMIRALL, S.A.",20/06/2007,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58869389
"DORREPAAL , KARIN LOUISE",CONSEJERO,"ALMIRALL, S.A.",01/01/2013,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58869389
"GALLARDO BALLART, ANTONIO",VICEPRESIDENTE 1º,"ALMIRALL, S.A.",04/05/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58869389
"GALLARDO BALLART, JORGE",PRESIDENTE,"ALMIRALL, S.A.",04/05/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58869389
"LINDMARK , BERTIL",CONSEJERO,"ALMIRALL, S.A.",04/05/2012,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58869389
"MAYR , GERHARD",CONSEJERO,"ALMIRALL, S.A.",19/10/2012,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-58869389
